areaId	areaName	round	ballots	totalPts	Chris ALEXANDER	Maxime BERNIER	Steven BLANEY	Michael CHONG	Kellie LEITCH	Pierre LEMIEUX	Deepak OBHRAI	Kevin O'LEARY	Erin O'TOOLE	Rick PETERSON	Lisa RAITT	Andrew SAXTON	Andrew SCHEER	Brad TROST	Undervotes	Remainder
315	Coquitlam–Port Coquitlam	4		99.99996	0.0028901011560405	0.27745671098268	0.0028901011560405	0.043352617341047	0.054913221965289	0.075144530057812	0	0	0.086705234682094	0	0.031791912716765	0	0.17919077167631	0.24566479826592	1	0.00004
315	Coquitlam–Port Coquitlam	5		99.99997	0	0.277456683237	0.0028901008670303	0.043352613005784	0.054913216473965	0.075144522543357	0	0	0.086705226011568	0	0.031791909537573	0	0.18208095462429	0.24566477369943	1	0.00003
315	Coquitlam–Port Coquitlam	6		99.99997	0	0.27745668323701	0	0.043352613005784	0.054913216473965	0.075144522543357	0	0	0.086705226011568	0	0.031791909537573	0	0.18497105549132	0.24566477369943	1	0.00003
315	Coquitlam–Port Coquitlam	7		99.99997	0	0.28115948434785	0	0.052173915652175	0.057971017391305	0.075362322608697	0	0	0.095652128695639	0	0	0	0.18840575652173	0.24927537478261	2	0.00003
315	Coquitlam–Port Coquitlam	8		99.99998	0	0.28115945623189	0	0.052173910434782	0.057971011594202	0	0	0	0.098550719710144	0	0	0	0.23188404637681	0.27826085565217	2	0.00002
315	Coquitlam–Port Coquitlam	9		99.99998	0	0.29941865988373	0	0.058139511627902	0	0	0	0	0.1133720226744	0	0	0	0.24418604883721	0.28488375697675	3	0.00002
315	Coquitlam–Port Coquitlam	10		99.99998	0	0.31137726227545	0	0	0	0	0	0	0.13473052694611	0	0	0	0.25748505149701	0.29640715928143	13	0.00002
315	Coquitlam–Port Coquitlam	11		99.99999	0	0.40659344065934	0	0	0	0	0	0	0.17582411758241	0	0	0	0.41758244175824	0	74	0.00001
315	Coquitlam–Port Coquitlam	12		99.99999	0	0.47892724789272	0	0	0	0	0	0	0	0	0	0	0.52107275210728	0	84	0.00001
316	Courtenay–Alberni	0	576	99.99995	0.013937206968603	0.28048794024397	0.0034843017421509	0.067944233972117	0.099303149651575	0.043554021777011	0.0017421008710504	0.012195106097553	0.12195126097563	0.017421608710804	0.048780424390212	0.029616714808357	0.23344951672476	0.026132413066207	0	0.00005
316	Courtenay–Alberni	1		99.99996	0.013937205574882	0.28048791219516	0.0034843013937206	0.067944227177691	0.099303139721256	0.043554017421607	0	0.012195104878042	0.1219512487805	0.017421606968643	0.048780419512168	0.029616711846685	0.23519169407668	0.026132410452964	0	0.00004
